cycle_idx,start,end,length,stat_score_raw,dl_score_raw,stat_score_norm,dl_score_norm,fused_score,is_anomaly,detection_type,stat_flagged,dl_flagged
21,42231,44241,2011,,0.09283152262300806,,0.0011881067997883588,0.0011881067997883588,False,TEMPLATE,False,False
22,44242,46252,2011,,0.15537930834606983,,0.0502596201267667,0.0502596201267667,False,TEMPLATE,False,False
23,46253,48263,2011,,0.12362021449876515,,0.025343201760158543,0.025343201760158543,False,TEMPLATE,False,False
24,48264,50274,2011,,0.24815887665910713,,0.12304930836773424,0.12304930836773424,False,TEMPLATE,False,False
25,50275,52285,2011,,0.1393635162716641,,0.03769452057710284,0.03769452057710284,False,TEMPLATE,False,False
26,52286,54296,2011,,0.10454371889042065,,0.010376844475798752,0.010376844475798752,False,TEMPLATE,False,False
27,54297,56307,2011,,0.09898960559372359,,0.00601939614237315,0.00601939614237315,False,TEMPLATE,False,False
28,56308,58318,2011,,0.18183020584008233,,0.07101152291410065,0.07101152291410065,False,TEMPLATE,False,False
29,58319,60329,2011,,0.1569028314670841,,0.05145489161835597,0.05145489161835597,False,TEMPLATE,False,False
30,60330,62340,2011,,0.13736417583465851,,0.03612594928771965,0.03612594928771965,False,TEMPLATE,False,False
31,62341,64351,2011,,0.1621497023626472,,0.05557129465485273,0.05557129465485273,False,TEMPLATE,False,False
32,64352,66362,2011,,0.10021279565127636,,0.006979043019025042,0.006979043019025042,False,TEMPLATE,False,False
33,66363,68373,2011,,0.14448010965457392,,0.0417087151241308,0.0417087151241308,False,TEMPLATE,False,False
34,68374,70384,2011,4.6792488343129035,0.30290877848690595,1.0,0.1660030357640823,0.4772769565950482,True,STAT_ONLY,True,False
35,70385,72395,2011,4.456327911994849,0.12082416912421144,0.8879033716053187,0.02314958009515275,0.34590291707333115,False,STAT_ONLY,True,False
36,72396,74406,2011,,0.16291627419802052,,0.05617270427472579,0.05617270427472579,False,TEMPLATE,False,False
37,74407,76417,2011,,0.18789986685462481,,0.07577344130852823,0.07577344130852823,False,TEMPLATE,False,False
38,76418,78428,2011,,0.14197362626199955,,0.03974226768269543,0.03974226768269543,False,TEMPLATE,False,False
39,78429,80439,2011,2.7235791800207574,0.09704217715975742,0.0,0.004491552122860999,0.0028151634789520975,False,STAT_ONLY,True,False
40,80440,82450,2011,2.8568582012727903,0.08552067593746801,0.05872874295803516,0.0,0.021919415621338402,False,NORMAL,False,False
41,82451,84461,2011,,0.15343847105072606,,0.04873694714797181,0.04873694714797181,False,TEMPLATE,False,False
42,84462,86472,2011,1.3531386089243864,0.12088804090779849,0.0,0.023199690343553663,0.014540835593502716,False,NORMAL,False,False
43,86473,88483,2011,1.2587412861405969,0.12857944268250354,0.0,0.029233936325684783,0.018322911020268208,False,DL_ONLY,False,True
44,88484,90494,2011,4.060842723629334,0.7630601712950955,0.6828814934164288,0.5270122216782243,0.5851875405721831,True,BOTH,True,True
45,90495,92505,2011,4.537026556103568,1.4685972461959829,0.9297380295626605,1.0,0.9737760208235562,True,BOTH,True,True
46,92506,94516,2011,4.608744865050975,0.8412343994886787,0.9669172282621042,0.5883433725140444,0.7296390527816059,True,BOTH,True,True
47,94517,96527,2011,4.531904481295947,0.7925262131072857,0.927082715461967,0.5501296389738946,0.6908203934003649,True,BOTH,True,True
48,96528,98538,2011,4.00324338866135,1.3605394036923018,0.6530216549573131,0.9957611913857498,0.8678400071334673,True,BOTH,True,True
49,98539,100549,2011,6.525378930688831,0.5985863815805245,1.0,0.3979752354665543,0.6226698290078507,True,BOTH,True,True
50,100550,102560,2011,1.1111663430389034,0.14755381712979618,0.0,0.04412017502778635,0.027653136827917483,False,DL_ONLY,False,True
51,102561,104571,2011,1.4600146214899834,0.14726121819586735,0.0,0.043890618180653165,0.027509257822461105,False,DL_ONLY,False,True
52,104572,106582,2011,1.522120136032011,0.14817505517540094,0.0,0.04460756384070287,0.027958616793114555,False,DL_ONLY,False,True
53,106583,108593,2011,1.2871932950053457,0.2115688920371381,0.0,0.09434284182772268,0.05913112339544333,False,DL_ONLY,False,True
54,108594,110604,2011,1.5027731831883526,0.13552219717314948,0.0,0.034680835293813335,0.02173685582802657,False,DL_ONLY,False,True
55,110605,112615,2011,1.5649450266589064,0.19863376741435518,0.0,0.084194662592035,0.05277056410976584,False,DL_ONLY,False,True
